conglome,vivienda,hogar,codperso,p208a,p207,p300a,p301a,p1$06,estrsocial,dominio,dom_2,dom_3,dom_4,dom_5,dom_6,dom_7,dom_8,estrsoc_2.0,estrsoc_3.0,estrsoc_4.0,estrsoc_5.0,estrsoc_6.0,educ_2.0,educ_3.0,educ_4.0,educ_5.0,educ_6.0,educ_7.0,educ_8.0,educ_10.0,educ_11.0,educ_12.0,lengua_indigena,conf_policia
15115,11,11,2,19,2,4,7.0,3,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.0
15115,12,11,1,35,2,4,5.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2.0
15115,77,11,1,87,2,4,5.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2.0
15115,78,11,1,70,1,4,3.0,3,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.0
15115,79,11,1,85,2,4,4.0,4,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.0
15115,80,11,1,91,2,4,5.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2.0
15119,25,11,1,90,1,4,4.0,3,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.0
15119,51,11,1,79,1,4,8.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.0
15119,66,11,2,69,2,4,3.0,3,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.0
15119,75,11,1,28,2,4,6.0,3,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.0
15119,90,11,1,34,1,4,6.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0
15119,95,11,2,35,2,4,4.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0
15121,41,11,1,45,1,4,6.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0
15121,42,11,2,45,2,4,3.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.0
15121,43,11,1,46,1,4,3.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.0
15121,44,11,1,35,2,4,7.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.0
15121,114,11,2,58,2,4,6.0,3,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.0
15121,117,11,1,86,1,4,3.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.0
15121,118,11,2,31,2,4,8.0,3,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
15122,13,11,1,69,1,4,3.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.0
15122,14,11,3,28,1,4,6.0,4,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.0
15122,16,11,5,52,1,4,3.0,3,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.0
15122,82,11,2,39,2,4,1.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
15122,83,11,1,41,2,4,6.0,4,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.0
15122,84,11,2,39,2,4,3.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.0
15122,85,11,2,27,2,4,8.0,4,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.0
15122,87,11,1,39,2,4,3.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.0
15133,10,11,1,29,1,11,6.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1.0
15133,91,11,1,52,1,11,6.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1.0
15133,92,11,1,59,1,11,4.0,3,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3.0
15133,93,11,2,24,2,11,5.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.0
15133,95,11,1,77,1,11,4.0,4,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,4.0
15133,96,11,2,48,2,11,3.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1.0
15139,81,11,1,79,1,11,3.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2.0
15139,82,11,1,75,2,11,1.0,3,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.0
15139,83,11,1,29,2,11,6.0,4,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4.0
15139,84,11,2,44,2,11,4.0,4,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,4.0
15139,286,11,1,29,1,11,6.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.0
15139,287,11,2,21,2,11,4.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0
15139,288,11,1,27,1,11,4.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2.0
15139,289,11,3,18,2,11,4.0,3,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3.0
15144,9,11,2,18,1,4,5.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.0
15144,11,11,1,24,2,4,7.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.0
15144,12,11,2,56,2,4,3.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0
15144,52,11,2,59,2,4,4.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0
15144,53,11,2,38,2,4,6.0,3,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.0
15144,54,11,2,69,2,4,3.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.0
15144,55,11,2,51,2,4,3.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.0
15149,69,11,1,73,1,4,3.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.0
15149,70,11,1,38,1,4,5.0,3,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.0
15149,72,11,1,28,1,4,4.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.0
15149,148,11,1,46,1,4,4.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0
15149,150,11,1,50,1,4,3.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0
15152,9,11,2,46,1,4,6.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0
15152,15,11,1,46,1,4,6.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0
15152,70,11,2,62,2,4,5.0,3,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.0
15152,135,11,2,49,2,4,6.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0
15155,118,11,4,18,2,4,6.0,3,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.0
15155,265,11,1,71,1,4,5.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2.0
15155,268,11,1,88,1,4,4.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0
15155,269,11,2,42,2,4,6.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0
15160,81,11,1,42,1,11,5.0,3,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3.0
15160,83,11,1,37,1,11,6.0,3,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3.0
15160,84,11,2,29,2,11,6.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.0
15160,195,11,2,45,2,11,3.0,3,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3.0
15160,196,11,6,22,1,11,5.0,3,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3.0
15161,14,11,2,76,2,4,1.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
15161,321,11,1,48,1,4,6.0,3,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.0
15161,322,11,2,39,1,4,6.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0
15161,324,11,1,67,1,4,3.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0
15161,326,11,1,69,1,4,3.0,3,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.0
15161,327,11,2,60,2,4,3.0,4,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.0
15169,1,11,1,61,1,4,4.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.0
15169,3,11,1,68,1,4,6.0,4,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.0
15169,121,11,1,59,1,4,3.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0
15169,122,11,1,52,2,4,3.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0
15169,124,11,2,31,2,4,6.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0
15169,125,11,1,30,1,4,4.0,3,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.0
15170,57,11,2,44,2,11,3.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2.0
15170,58,11,2,35,2,11,6.0,4,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4.0
15170,59,11,2,36,2,11,3.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2.0
15170,60,11,1,69,2,11,1.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0
15170,130,11,2,50,2,11,5.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2.0
15170,131,11,1,44,1,11,4.0,3,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3.0
15170,132,11,2,18,2,11,5.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.0
15170,139,11,1,31,1,11,6.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.0
15173,29,11,1,56,1,4,3.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.0
15173,30,11,4,22,2,4,6.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0
15173,32,11,1,70,2,4,1.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
15173,122,11,2,27,2,11,3.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1.0
15173,123,11,1,70,1,11,4.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0
15173,127,11,2,47,2,11,4.0,4,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,4.0
15187,10,11,2,42,1,4,7.0,1,3.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
15187,21,11,1,55,1,4,6.0,2,3.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
15187,45,11,1,48,1,4,6.0,2,3.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
15187,55,11,3,22,1,4,8.0,2,3.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
15187,71,11,4,18,2,4,6.0,3,3.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0
15191,21,11,1,74,1,4,8.0,2,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
15191,33,11,2,71,2,4,4.0,3,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
15191,47,11,2,48,1,4,8.0,2,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
15191,62,11,1,42,1,4,6.0,2,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
15191,77,11,2,44,2,4,10.0,2,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
15191,89,11,1,67,2,4,11.0,3,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
15191,100,11,3,33,1,4,8.0,3,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
15197,21,11,1,74,1,4,4.0,4,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0
15197,44,11,2,82,2,4,3.0,1,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
15197,89,11,6,25,2,4,7.0,2,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0
15197,111,11,1,63,1,4,6.0,3,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0
15197,134,11,2,41,1,4,6.0,3,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0
15197,156,13,1,92,2,4,4.0,4,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0
15197,156,23,1,60,2,4,3.0,2,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0
15197,156,33,2,23,1,4,5.0,1,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0
15199,39,11,1,27,1,4,8.0,1,5.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0
15199,67,11,2,44,2,4,7.0,3,5.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.0
15199,79,12,2,56,2,4,6.0,1,5.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
15199,95,11,2,41,2,4,7.0,1,5.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0
15199,122,11,1,65,1,4,4.0,1,5.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0
15200,27,11,1,78,1,4,6.0,2,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
15200,37,11,2,49,2,4,11.0,2,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
15200,65,11,1,75,1,4,11.0,2,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
15200,106,11,1,44,2,4,11.0,1,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
15200,120,11,1,40,1,4,11.0,2,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
15200,150,11,2,24,1,4,10.0,1,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
15202,10,11,1,60,1,4,6.0,1,2.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
15202,26,11,3,58,2,4,5.0,3,2.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0
15202,43,11,1,53,2,4,5.0,3,2.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0
15202,58,11,3,27,1,4,10.0,3,2.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
15202,74,14,1,57,1,4,5.0,3,2.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0
15202,74,24,1,28,2,4,10.0,2,2.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
15202,74,34,1,53,1,4,5.0,2,2.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0
15202,74,44,1,23,1,4,8.0,3,2.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
15202,107,11,1,71,2,4,6.0,3,2.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0
15202,138,11,1,72,2,4,8.0,2,2.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
15202,154,11,3,24,1,4,10.0,2,2.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
15212,23,11,1,56,2,4,6.0,3,3.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0
15212,40,11,2,49,2,4,6.0,2,3.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
15212,56,11,1,72,2,4,6.0,1,3.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
15212,73,11,1,77,2,4,4.0,3,3.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
15212,90,11,4,24,2,4,8.0,2,3.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
15212,107,11,2,42,1,4,5.0,2,3.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0
15214,4,11,2,27,2,4,8.0,3,5.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0
15214,40,11,3,55,2,4,3.0,1,5.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0
15214,65,11,1,36,1,4,6.0,1,5.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
15214,89,11,1,26,2,4,10.0,3,5.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0
15219,4,11,2,22,1,4,6.0,4,5.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.0
15219,19,11,2,25,2,4,10.0,3,5.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0
15219,35,11,2,33,1,4,10.0,2,5.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0
15219,50,11,2,54,2,4,4.0,2,5.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.0
15219,65,11,2,36,2,4,7.0,4,5.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0
15219,96,11,2,27,2,4,7.0,3,5.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.0
15226,50,11,1,84,1,4,4.0,1,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
15226,64,11,1,85,2,4,3.0,1,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
15226,78,11,1,56,2,4,8.0,3,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
15226,120,11,1,53,2,4,4.0,2,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0
15226,135,11,2,56,1,4,4.0,2,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0
15227,16,11,3,79,2,4,4.0,1,3.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
15227,44,11,2,48,2,4,5.0,2,3.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0
15227,65,11,2,29,2,4,8.0,2,3.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
15227,81,11,4,56,1,4,6.0,1,3.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
15227,113,11,1,80,1,4,3.0,2,3.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0
15233,14,11,3,29,2,4,7.0,1,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
15233,33,11,1,47,1,4,3.0,2,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0
15233,71,11,1,36,1,4,4.0,1,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
15233,90,11,2,23,1,4,6.0,2,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
15233,108,12,2,56,2,4,6.0,3,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0
15233,108,22,1,39,1,4,4.0,1,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
15238,12,11,1,41,2,4,6.0,1,5.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
15238,28,11,1,46,1,4,6.0,1,5.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
15238,43,11,2,52,2,1,4.0,2,5.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2.0
15238,59,11,1,57,2,4,6.0,1,5.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
15238,90,11,2,50,1,4,10.0,2,5.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0
15238,106,11,3,22,2,4,5.0,3,5.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0
15241,19,11,3,31,2,4,5.0,4,2.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0
15241,31,11,1,48,2,4,6.0,3,2.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0
15241,104,11,1,29,2,4,6.0,1,2.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
15241,117,11,1,72,2,4,4.0,1,2.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
15245,6,11,3,36,1,1,6.0,2,5.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2.0
15245,19,11,2,44,2,4,1.0,4,5.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
15245,29,12,1,50,1,4,5.0,2,5.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0
